player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,_is_lottery,draft_is_first_round,draft_is_second_round,undrafted_flag,agent_name,agent_client_count,agent_name_all,agent_is_top,age_now,years_since_draft,team_value_usd,team_value_pct,team_big_market_flag,city,state,award_All-Defensive,award_All-NBA,award_All-Rookie,award_All-Star MVP,award_Clutch Player of the Year,award_Coach of tFTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min,team_abbr,draft_year,round,round_pick,overall_pick,drafthe Year,award_Defensive Player of the Year,award_Finals MVP,award_Most Improved Player,award_Most Valuable Player,award_NBA Cup All-Tournament Team,award_NBA Cup MVP,award_NBA Eastern Conference Finals MVP,award_NBA Western Conference Finals MVP,award_Rookie of the Year,award_Sixth Man of the Year,award_Twyman-Stokes Teammate of the Year Award,award_total,injury_events,injury_unique_dates,injury_unique_categories,injury_any
11,2020,9897120.0,16.10775446473114,109140000.0,0.0906827927432655,0.0868039154856401,12748912.466190215,23,64,34,30,35.8,26.4,9.5,20.6,45.9,2.9,7.6,38.6,4.6,5.3,86.8,0.8,6.6,7.4,4.3,2.7,1.2,0.5,1.9,44.1,15,1,2.5,0.7374301675977654,0.2067039106145251,0.1201117318435754,0.0335195530726257,0.0139664804469273,0.0754189944134078,0.5754189944134079,0.2653631284916201,0.2122905027932961,0.0810055865921787,0.1480446927374301,0.1284916201117318,0.0223463687150838,0.1843575418994413,0.053072625698324,0.4125,0.115625,0.0671875,0.01875,0.0078125,0.0421875,0.321875,0.1484375,0.11875,0.0453125,0.0828125,0.071875,0.0125,0.103125,0.0296875,0.5315533980582523,0.575614861329147,1.5925925925925923,0.1081081081081081,0.8918918918918918,3.310543013394025,2.128231705849268,1.667706820558076,0.7884573603642702,0.4054651081081644,1.308332819650179,3.0726933146901194,2.3513752571634776,2.151762203259462,1.3609765531356006,1.840549633397487,1.7227665977411035,0.5877866649021191,2.028148247292285,1.0647107369924282,3.605497845174885,0.5524071063384792,0.18789260184341,0.1134284409058688,0.0727103478870839,BOS,2017.0,1.0,3.0,3.0,True,True,False,False,Jeffrey Wechsler,2,Rishi Daulat / Jeffrey Wechsler,False,27,3.0,3100000000.0,0.8666666666666667,True,Boston,MA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
12,2020,5195501.0,15.463303809223277,109140000.0,0.0476040040315191,0.0465056557436947,6692551.718783214,24,53,39,14,33.4,26.4,9.0,20.6,43.8,3.4,8.7,38.6,5.0,6.0,84.5,0.9,3.5,4.4,5.2,2.8,1.0,0.3,2.2,40.6,2,0,5.4,0.7904191616766467,0.1317365269461078,0.155688622754491,0.029940119760479,0.0089820359281437,0.0838323353293413,0.6167664670658684,0.2694610778443114,0.2604790419161676,0.1017964071856287,0.1796407185628742,0.1497005988023952,0.0269461077844311,0.1047904191616766,0.0658682634730539,0.4981132075471698,0.0830188679245283,0.0981132075471698,0.0188679245283018,0.0056603773584905,0.0528301886792452,0.3886792452830189,0.1698113207547169,0.1641509433962264,0.0641509433962264,0.1132075471698113,0.0943396226415094,0.0169811320754716,0.0660377358490566,0.0415094339622641,0.5194174757281552,0.567986230636833,1.8571428571428572,0.2045454545454545,0.7954545454545454,3.310543013394025,1.6863989535702288,1.824549292051046,0.6931471805599453,0.262364264467491,1.33500106673234,3.0726933146901194,2.302585092994046,2.272125885509337,1.4816045409242156,1.9459101490553128,1.791759469228055,0.6418538861723948,1.5040773967762742,1.1631508098056809,3.5380565643793527,0.5824497609739313,0.1237532026428872,0.1446963764881304,0.0805032188490706,UTA,2017.0,1.0,13.0,13.0,True,True,False,False,Austin Brown,26,Austin Brown / Ty Sullivan,False,28,3.0,1800000000.0,0.5666666666666667,False,Salt Lake City,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,2020,29542010.0,17.20132390993384,109140000.0,0.2706799523547737,0.2395521527523759,38054353.14165293,26,72,47,25,34.6,26.4,10.2,18.0,56.6,1.3,3.3,38.8,4.8,5.5,86.8,2.8,8.0,10.8,8.3,3.1,1.3,0.7,2.7,54.7,60,16,5.3,0.7630057803468208,0.3121387283236994,0.2398843930635838,0.0375722543352601,0.0202312138728323,0.0895953757225433,0.5202312138728323,0.2947976878612716,0.0953757225433526,0.0375722543352601,0.1589595375722543,0.1387283236994219,0.0809248554913294,0.2312138728323699,0.0780346820809248,0.3666666666666666,0.15,0.1152777777777777,0.0180555555555555,0.0097222222222222,0.0430555555555555,0.25,0.1416666666666666,0.0458333333333333,0.0180555555555555,0.0763888888888889,0.0666666666666666,0.0388888888888888,0.1111111111111111,0.0375,0.6027777777777777,0.6464250734573946,2.67741935483871,0.2592592592592592,0.7407407407407407,3.310543013394025,2.468099531471619,2.2300144001592104,0.832909122935104,0.5306282510621704,1.410986973710262,2.9444389791664403,2.4159137783010487,1.4586150226995167,0.832909122935104,1.8718021769015916,1.7578579175523736,1.33500106673234,2.19722457733622,1.308332819650179,3.572345637857985,0.5670201821096327,0.2716584229836237,0.2150181438702927,0.0858064123902865,DEN,2014.0,2.0,11.0,41.0,False,False,True,False,Unknown Agent,309,Unknown Agent,True,30,6.0,1550000000.0,0.4,False,Denver,CO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
14,2020,29467800.0,17.198808733673943,109140000.0,0.27,0.2390169004704999,37958760.0,24,67,48,19,33.9,25.6,9.3,19.2,48.4,1.9,5.5,34.0,5.1,5.9,86.7,0.5,3.7,4.2,4.3,3.1,0.8,0.2,2.7,37.1,1,0,4.9,0.7551622418879057,0.1238938053097345,0.1268436578171091,0.023598820058997,0.0058997050147492,0.0914454277286135,0.5663716814159292,0.2743362831858407,0.1622418879056047,0.0560471976401179,0.1740412979351032,0.1504424778761061,0.0147492625368731,0.1091445427728613,0.079646017699115,0.382089552238806,0.0626865671641791,0.0641791044776119,0.0119402985074626,0.0029850746268656,0.0462686567164179,0.2865671641791045,0.1388059701492537,0.0820895522388059,0.0283582089552238,0.0880597014925373,0.0761194029850746,0.0074626865671641,0.0552238805970149,0.0402985074626865,0.5338541666666667,0.5872637181134154,1.3870967741935485,0.119047619047619,0.8809523809523809,3.2809112157876537,1.6486586255873816,1.667706820558076,0.5877866649021191,0.1823215567939546,1.410986973710262,3.005682604407159,2.33214389523559,1.8718021769015916,1.0647107369924282,1.9315214116032136,1.8082887711792652,0.4054651081081644,1.547562508716013,1.308332819650179,3.552486829208381,0.5625612981651796,0.1167992677462507,0.1194205012261249,0.0875028982578198,PHX,2015.0,1.0,13.0,13.0,True,True,False,False,Jessica Holtz,3,Melvin Booker / Jessica Holtz,False,28,5.0,1350000000.0,0.26666666666666666,False,Phoenix,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,2020,6571800.0,15.698298477705194,109140000.0,0.0602144035184167,0.0584711551408734,8465422.561847169,22,63,36,27,33.7,25.3,7.7,17.7,43.8,2.2,6.3,34.3,7.7,8.7,88.6,0.6,3.3,3.9,9.4,4.1,0.8,0.2,1.8,43.1,28,0,4.2,0.7507418397626112,0.115727002967359,0.2789317507418397,0.0237388724035608,0.0059347181008902,0.1216617210682492,0.5252225519287833,0.2284866468842729,0.1869436201780415,0.0652818991097922,0.258160237388724,0.2284866468842729,0.0178041543026706,0.0979228486646884,0.0534124629080118,0.4015873015873016,0.0619047619047619,0.1492063492063492,0.0126984126984126,0.0031746031746031,0.065079365079365,0.2809523809523809,0.1222222222222222,0.0999999999999999,0.0349206349206349,0.138095238095238,0.1222222222222222,0.0095238095238095,0.0523809523809523,0.0285714285714285,0.4971751412429379,0.5876068376068376,2.292682926829269,0.1538461538461538,0.8461538461538461,3.269568939183719,1.589235205116581,2.341805806147327,0.5877866649021191,0.1823215567939546,1.62924053973028,2.928523523860541,2.163323025660538,1.9878743481543453,1.1631508098056809,2.272125885509337,2.163323025660538,0.4700036292457356,1.4586150226995167,1.029619417181158,3.5467396869528134,0.5600396065474035,0.1095062130375327,0.246025159751386,0.1148112652672259,ATL,2018.0,1.0,5.0,5.0,True,True,False,False,Aaron Mintz,26,Austin Brown / Aaron Mintz / Drew Morrison / Rayford Young,False,26,2.0,1500000000.0,0.35,False,Atlanta,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,2020,8099627.0,15.907328692662114,109140000.0,0.0742131849001282,0.071588472571527,10433483.238739235,23,58,24,34,35.1,25.2,9.1,19.1,47.7,1.8,5.5,32.2,5.2,7.2,71.9,0.6,2.9,3.5,7.2,3.0,1.5,0.5,2.9,43.1,11,0,-3.4,0.717948717948718,0.0997150997150997,0.2051282051282051,0.0427350427350427,0.0142450142450142,0.0854700854700854,0.5441595441595442,0.2592592592592592,0.1566951566951566,0.0512820512820512,0.2051282051282051,0.1481481481481481,0.017094017094017,0.0826210826210826,0.0826210826210826,0.4344827586206896,0.0603448275862069,0.1241379310344827,0.0258620689655172,0.0086206896551724,0.0517241379310344,0.3293103448275862,0.1568965517241379,0.0948275862068965,0.0310344827586206,0.1241379310344827,0.0896551724137931,0.0103448275862068,0.0499999999999999,0.0499999999999999,0.5235602094240838,0.5658343811747799,2.4,0.1714285714285714,0.8285714285714285,3.265759410767051,1.5040773967762742,2.1041341542702074,0.9162907318741552,0.4054651081081644,1.3862943611198906,3.0007198150650303,2.312535423847214,1.8718021769015916,1.029619417181158,2.1041341542702074,1.824549292051046,0.4700036292457356,1.3609765531356006,1.3609765531356006,3.586292865338835,0.5411309732613195,0.095051145998965,0.1865859555804121,0.0820131516608351,SAC,2017.0,1.0,5.0,5.0,True,True,False,False,Rich Paul,33,Rich Paul,False,27,3.0,1750000000.0,0.5333333333333333,False,Sacramento,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,2020,39219565.0,17.484686312888485,109140000.0,0.3593509712296133,0.3070073588018474,50520434.34322888,36,45,30,15,33.4,25.0,9.4,18.3,51.3,2.3,6.3,36.5,4.0,5.7,69.8,0.6,7.0,7.7,7.8,3.7,1.1,0.6,1.6,47.0,18,5,6.4,0.7485029940119761,0.2305389221556886,0.2335329341317365,0.0329341317365269,0.0179640718562874,0.1107784431137724,0.5479041916167665,0.281437125748503,0.1886227544910179,0.0688622754491018,0.1706586826347305,0.1197604790419161,0.0179640718562874,0.2095808383233533,0.0479041916167664,0.5555555555555556,0.1711111111111111,0.1733333333333333,0.0244444444444444,0.0133333333333333,0.0822222222222222,0.4066666666666667,0.2088888888888889,0.1399999999999999,0.0511111111111111,0.1266666666666666,0.0888888888888888,0.0133333333333333,0.1555555555555555,0.0355555555555555,0.5765027322404371,0.6007304882737409,2.108108108108108,0.0779220779220779,0.9090909090909092,3.258096538021482,2.163323025660538,2.174751721484161,0.7419373447293773,0.4700036292457356,1.547562508716013,2.96010509591084,2.341805806147327,1.9878743481543453,1.1939224684724346,1.9021075263969205,1.6094379124341005,0.4700036292457356,2.079441541679836,0.9555114450274363,3.5380565643793527,0.5587599898515266,0.2074522215195342,0.2098823563728259,0.1050610696307347,LAL,2003.0,1.0,1.0,1.0,True,True,False,False,Rich Paul,33,Rich Paul,False,40,17.0,4400000000.0,0.9666666666666667,True,Los Angeles,CA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
18,2020,34379100.0,17.352959408653295,109140000.0,0.315,0.2738366656297279,44285220.0,30,52,36,16,34.1,24.8,8.9,17.5,51.2,1.9,4.9,39.8,5.0,5.7,88.5,1.1,5.4,6.5,5.2,2.0,1.6,0.4,1.6,44.2,9,0,8.6,0.7272727272727273,0.1906158357771261,0.1524926686217008,0.0469208211143695,0.0117302052785923,0.0586510263929618,0.5131964809384164,0.2609970674486803,0.1436950146627566,0.0557184750733137,0.1671554252199413,0.1466275659824046,0.032258064516129,0.158357771260997,0.0469208211143695,0.4769230769230769,0.125,0.1,0.0307692307692307,0.0076923076923076,0.0384615384615384,0.3365384615384615,0.1711538461538461,0.0942307692307692,0.0365384615384615,0.1096153846153846,0.0961538461538461,0.0211538461538461,0.1038461538461538,0.0307692307692307,0.5628571428571428,0.6197520991603359,2.6,0.1692307692307692,0.8307692307692308,3.250374491927572,2.0149030205422647,1.824549292051046,0.9555114450274363,0.3364722366212129,1.0986122886681098,2.917770732084279,2.2925347571405443,1.7749523509116738,1.0647107369924282,1.9021075263969205,1.791759469228055,0.7419373447293773,1.8562979903656265,0.9555114450274363,3.55820113047182,0.5465437063680699,0.1744706823182158,0.1419271345857444,0.0569954810493641,LAC,2011.0,1.0,15.0,15.0,False,True,False,False,Mitch Frankel,2,Mitch Frankel,False,34,9.0,2600000000.0,0.8333333333333334,True,Los Angeles,CA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
19,2020,29467800.0,17.198808733673943,109140000.0,0.27,0.2390169004704999,37958760.0,25,50,19,31,33.8,24.8,8.5,17.5,48.6,2.4,6.3,38.7,5.3,6.2,85.9,2.7,7.9,10.6,4.5,3.2,0.8,1.1,3.7,46.8,33,0,0.2,0.7337278106508877,0.3136094674556213,0.1331360946745562,0.0236686390532544,0.0325443786982248,0.0946745562130177,0.5177514792899409,0.2514792899408284,0.1863905325443787,0.0710059171597633,0.1834319526627219,0.1568047337278106,0.0798816568047337,0.2337278106508876,0.1094674556213017,0.496,0.212,0.09,0.016,0.022,0.064,0.35,0.17,0.126,0.048,0.124,0.106,0.054,0.158,0.074,0.5542857142857143,0.6130116669962428,1.40625,0.2547169811320754,0.7452830188679246,3.250374491927572,2.451005098112319,1.7047480922384253,0.5877866649021191,0.7419373447293773,1.4350845252893227,2.917770732084279,2.2512917986064958,1.9878743481543453,1.2237754316221157,1.9740810260220096,1.840549633397487,1.308332819650179,2.186051276738094,1.547562508716013,3.5496173867804286,0.5502738940939939,0.2727786669492059,0.1249890936976272,0.0904571101552513,MIN,2015.0,1.0,1.0,1.0,True,True,False,False,Jessica Holtz,3,Jessica Holtz,False,29,5.0,1200000000.0,0.13333333333333333,False,Minneapolis,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,2020,23735118.0,16.982466323647845,109140000.0,0.2174740516767454,0.1967782629563128,30574241.97713029,24,58,30,28,34.5,24.7,9.3,19.2,48.4,2.8,7.1,39.7,3.3,4.3,76.4,1.2,4.8,6.0,3.4,2.7,1.2,0.6,2.9,39.5,10,0,1.2,0.7159420289855072,0.1739130434782608,0.0985507246376811,0.0347826086956521,0.017391304347826,0.0782608695652174,0.5565217391304348,0.2695652173913043,0.2057971014492753,0.081159420289855,0.1246376811594202,0.0956521739130434,0.0347826086956521,0.1391304347826087,0.0840579710144927,0.4258620689655172,0.1034482758620689,0.0586206896551724,0.0206896551724137,0.0103448275862068,0.046551724137931,0.3310344827586207,0.1603448275862069,0.1224137931034482,0.0482758620689655,0.0741379310344827,0.0568965517241379,0.0206896551724137,0.0827586206896551,0.0499999999999999,0.5572916666666667,0.5855300587900626,1.259259259259259,0.1999999999999999,0.7999999999999999,3.246490991901174,1.9459101490553128,1.4816045409242156,0.7884573603642702,0.4700036292457356,1.308332819650179,3.005682604407159,2.33214389523559,2.091864061678393,1.33500106673234,1.667706820558076,1.4586150226995167,0.7884573603642702,1.7578579175523736,1.3609765531356006,3.56953269648137,0.5399622178526459,0.1603426500751793,0.0939917880510665,0.0753494372417868,BOS,2016.0,1.0,3.0,3.0,True,True,False,False,Jason Glushon,22,Jason Glushon,False,28,4.0,3100000000.0,0.8666666666666667,True,Boston,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,2020,41254920.0,17.535280960599344,109140000.0,0.378,0.3206331725914668,53142264.0,31,44,31,13,36.6,24.6,7.8,16.7,46.6,2.8,7.6,36.2,6.3,7.3,86.1,0.8,7.1,7.9,10.8,4.0,1.2,0.8,2.3,52.1,32,12,2.3,0.6721311475409836,0.2158469945355191,0.2950819672131147,0.0327868852459016,0.0218579234972677,0.1092896174863388,0.4562841530054644,0.2131147540983606,0.2076502732240437,0.0765027322404371,0.1994535519125683,0.1721311475409836,0.0218579234972677,0.1939890710382513,0.0628415300546448,0.5590909090909091,0.1795454545454545,0.2454545454545454,0.0272727272727272,0.0181818181818181,0.0909090909090909,0.3795454545454545,0.1772727272727272,0.1727272727272727,0.0636363636363636,0.1659090909090909,0.1431818181818182,0.0181818181818181,0.1613636363636363,0.0522727272727272,0.5508982035928144,0.6177179590196867,2.7,0.1012658227848101,0.8987341772151898,3.242592351485517,2.186051276738094,2.468099531471619,0.7884573603642702,0.5877866649021191,1.6094379124341005,2.873564639579784,2.174751721484161,2.151762203259462,1.33500106673234,2.1162555148025524,1.9878743481543453,0.5877866649021191,2.091864061678393,1.1939224684724346,3.6270040503958487,0.5140989491109598,0.1954409487648739,0.2585739882937102,0.1037198262003663,BKN,2009.0,1.0,3.0,3.0,True,True,False,False,Brandon Grier,5,Brandon Grier / Troy Payne / Mike Silverman,False,35,11.0,2500000000.0,0.8,True,Brooklyn,NY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22,2020,4991880.0,15.423323350606244,109140000.0,0.0457383177570093,0.0447231601154581,6430258.61682243,22,60,18,42,35.3,24.3,8.8,18.4,47.5,1.6,4.4,37.1,5.2,6.4,81.5,1.0,2.2,3.1,4.4,2.8,1.0,0.2,2.6,35.4,1,0,-6.3,0.6883852691218131,0.0878186968838527,0.1246458923512748,0.028328611898017,0.0056657223796034,0.0793201133144475,0.5212464589235127,0.2492917847025496,0.1246458923512748,0.0453257790368272,0.1813031161473088,0.1473087818696884,0.028328611898017,0.0623229461756374,0.0736543909348442,0.405,0.0516666666666666,0.0733333333333333,0.0166666666666666,0.0033333333333333,0.0466666666666666,0.3066666666666666,0.1466666666666666,0.0733333333333333,0.0266666666666666,0.1066666666666666,0.0866666666666666,0.0166666666666666,0.0366666666666666,0.0433333333333333,0.5217391304347827,0.5726809954751132,1.5714285714285716,0.3225806451612903,0.7096774193548387,3.2308043957334744,1.410986973710262,1.6863989535702288,0.6931471805599453,0.1823215567939546,1.33500106673234,2.9652730660692823,2.2823823856765264,1.6863989535702288,0.9555114450274363,2.0014800002101243,1.824549292051046,0.6931471805599453,1.1631508098056809,1.2809338454620642,3.591817741270805,0.523772610132053,0.0841744956544301,0.1174682237538936,0.0763313181934041,CLE,2018.0,1.0,8.0,8.0,True,True,False,False,Rich Paul,33,Rich Paul,False,26,2.0,1400000000.0,0.3,False,Cleveland,OH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,2020,18900000.0,16.75467253293992,109140000.0,0.1731720725673446,0.1597112533435764,24345915.33809785,26,71,40,31,37.6,24.1,8.5,18.6,45.6,2.3,5.5,41.1,4.9,6.0,81.1,1.2,9.0,10.2,6.0,3.4,0.9,0.3,3.2,45.4,41,6,2.2,0.6409574468085106,0.2712765957446808,0.1595744680851063,0.0239361702127659,0.0079787234042553,0.0904255319148936,0.4946808510638298,0.226063829787234,0.1462765957446808,0.0611702127659574,0.1595744680851063,0.1303191489361702,0.0319148936170212,0.2393617021276595,0.0851063829787234,0.3394366197183099,0.1436619718309859,0.0845070422535211,0.0126760563380281,0.004225352112676,0.0478873239436619,0.2619718309859155,0.1197183098591549,0.0774647887323943,0.0323943661971831,0.0845070422535211,0.0690140845070422,0.0169014084507042,0.1267605633802817,0.0450704225352112,0.5188172043010753,0.5673258003766478,1.7647058823529411,0.1176470588235294,0.8823529411764707,3.2228678461377385,2.4159137783010487,1.9459101490553128,0.6418538861723948,0.262364264467491,1.4816045409242156,2.975529566236472,2.2512917986064958,1.8718021769015916,1.1939224684724346,1.9459101490553128,1.7749523509116738,0.7884573603642702,2.302585092994046,1.4350845252893227,3.653252276470785,0.4952798805154933,0.2400215891015614,0.1480530999591398,0.0865680163084589,NYK,2014.0,1.0,7.0,7.0,True,True,False,False,Aaron Mintz,26,Steven Heumann / Aaron Mintz,False,30,6.0,4600000000.0,1.0,True,New York,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,2020,27285000.0,17.121847695252644,109140000.0,0.25,0.2231435513142097,35147000.0,23,61,29,32,34.3,23.8,8.4,18.0,46.6,2.3,6.1,38.1,4.6,5.2,87.8,0.6,4.3,4.9,4.9,2.5,0.7,0.6,2.0,38.2,4,0,0.7,0.6938775510204083,0.1428571428571428,0.1428571428571428,0.0204081632653061,0.0174927113702623,0.0728862973760933,0.5247813411078718,0.2448979591836735,0.1778425655976676,0.0670553935860058,0.151603498542274,0.1341107871720116,0.0174927113702623,0.1253644314868804,0.0583090379008746,0.3901639344262295,0.080327868852459,0.080327868852459,0.0114754098360655,0.0098360655737704,0.040983606557377,0.2950819672131147,0.1377049180327869,0.0999999999999999,0.0377049180327868,0.0852459016393442,0.0754098360655737,0.0098360655737704,0.0704918032786885,0.0327868852459016,0.5305555555555556,0.5865536277602523,1.96,0.1224489795918367,0.8775510204081631,3.210843653170937,1.7749523509116738,1.7749523509116738,0.5306282510621704,0.4700036292457356,1.252762968495368,2.9444389791664403,2.2407096892759584,1.9600947840472696,1.1939224684724346,1.824549292051046,1.7227665977411035,0.4700036292457356,1.667706820558076,1.0986122886681098,3.563882963939251,0.5270203096859714,0.1335313926245226,0.1335313926245226,0.070352491002991,NOP,2016.0,1.0,2.0,2.0,True,True,False,False,Mike George,13,Mike George / Rich Paul / Shayaun Saee,False,27,4.0,1100000000.0,0.06666666666666667,False,New Orleans,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25,2020,4141320.0,15.236525377031226,109140000.0,0.0379450247388675,0.0372428206618062,5334615.137987905,22,35,16,19,33.7,23.7,8.2,16.1,50.8,2.0,4.9,41.8,5.3,6.5,80.8,0.5,4.2,4.7,5.9,3.0,0.8,0.7,2.0,39.5,3,0,-5.3,0.7032640949554896,0.1394658753709198,0.1750741839762611,0.0237388724035608,0.0207715133531157,0.0890207715133531,0.4777448071216617,0.2433234421364984,0.14540059347181,0.059347181008902,0.1928783382789317,0.1572700296735905,0.0148367952522255,0.1246290801186943,0.059347181008902,0.6771428571428572,0.1342857142857142,0.1685714285714286,0.0228571428571428,0.02,0.0857142857142857,0.46,0.2342857142857142,0.14,0.0571428571428571,0.1857142857142857,0.1514285714285714,0.0142857142857142,0.12,0.0571428571428571,0.5714285714285713,0.625,1.9666666666666668,0.1063829787234042,0.8936170212765957,3.2068032436339315,1.7404661748405046,1.9315214116032136,0.5877866649021191,0.5306282510621704,1.3862943611198906,2.8390784635086144,2.2192034840549946,1.7749523509116738,1.0986122886681098,2.0149030205422647,1.840549633397487,0.4054651081081644,1.6486586255873816,1.0986122886681098,3.5467396869528134,0.5325464659672047,0.1305596222353651,0.1613312809021188,0.0852789177022085,OKC,2018.0,1.0,11.0,11.0,True,True,False,False,Unknown Agent,309,Unknown Agent,True,26,2.0,1650000000.0,0.5,False,Oklahoma City,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,2020,26000000.0,17.073607134447293,109140000.0,0.2382261315741249,0.2136798163659426,33491735.38574308,30,70,26,44,33.5,23.4,9.5,19.9,47.7,2.5,6.3,40.0,1.9,2.2,84.0,2.1,9.6,11.7,3.8,1.8,0.9,0.7,2.0,46.2,48,2,-4.9,0.6985074626865672,0.3492537313432836,0.1134328358208955,0.026865671641791,0.0208955223880597,0.053731343283582,0.5940298507462686,0.2835820895522388,0.1880597014925373,0.0746268656716417,0.0656716417910447,0.0567164179104477,0.0626865671641791,0.2865671641791045,0.0597014925373134,0.3342857142857142,0.1671428571428571,0.0542857142857142,0.0128571428571428,0.01,0.0257142857142857,0.2842857142857142,0.1357142857142857,0.09,0.0357142857142857,0.0314285714285714,0.0271428571428571,0.03,0.1371428571428571,0.0285714285714285,0.5402010050251257,0.5606670500287522,2.111111111111111,0.1794871794871795,0.8205128205128205,3.194583132299156,2.5416019934645457,1.5686159179138452,0.6418538861723948,0.5306282510621704,1.029619417181158,3.039749158970765,2.3513752571634776,1.9878743481543453,1.252762968495368,1.1631508098056809,1.0647107369924282,1.1314021114911006,2.360854001118021,1.0986122886681098,3.5409593240373143,0.5297499023012645,0.2995516480071648,0.1074478878187491,0.0523375251082303,CHI,2011.0,1.0,16.0,16.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,34,9.0,3200000000.0,0.9,True,Chicago,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
